消費年月,縣市名稱,產業類別,交易筆數,交易金額,客單價
2023年8月,南投縣,食,618883,304938843,492.72
2023年8月,南投縣,衣,44315,105969237,2391.27
2023年8月,南投縣,住,64500,211344501,3276.66
2023年8月,南投縣,行,422233,497656177,1178.63
2023年8月,南投縣,文教康樂,398878,611122231,1532.1
2023年8月,南投縣,百貨,571207,691931469,1211.35
2023年8月,南投縣,其他,323104,900769666,2787.86
2023年8月,雲林縣,食,747028,357648703,478.76
2023年8月,雲林縣,衣,61134,150987395,2469.78
2023年8月,雲林縣,住,84125,262200254,3116.79
2023年8月,雲林縣,行,582558,742145989,1273.94
2023年8月,雲林縣,文教康樂,348216,698367741,2005.56
2023年8月,雲林縣,百貨,717574,896889075,1249.89
2023年8月,雲林縣,其他,404859,1144082346,2825.88
2023年8月,嘉義縣,食,533117,253533849,475.57
2023年8月,嘉義縣,衣,40391,99654261,2467.24
2023年8月,嘉義縣,住,58787,187263328,3185.45
2023年8月,嘉義縣,行,428913,501053282,1168.19
2023年8月,嘉義縣,文教康樂,250690,464172402,1851.58
2023年8月,嘉義縣,百貨,537634,679131096,1263.18
2023年8月,嘉義縣,其他,296588,822051849,2771.7
2023年8月,嘉義市,食,555489,278791001,501.88
2023年8月,嘉義市,衣,37693,103527996,2746.61
2023年8月,嘉義市,住,58453,239016113,4089.03
2023年8月,嘉義市,行,327002,400334481,1224.26
2023年8月,嘉義市,文教康樂,211347,504513700,2387.13
2023年8月,嘉義市,百貨,535738,715703353,1335.92
2023年8月,嘉義市,其他,270214,767798446,2841.45
2023年8月,臺南市,食,3986305,1951207644,489.48
2023年8月,臺南市,衣,247601,613954775,2479.61
2023年8月,臺南市,住,447610,1453145727,3246.46
2023年8月,臺南市,行,2365630,2770733579,1171.25
2023年8月,臺南市,文教康樂,1553125,3525801155,2270.13
2023年8月,臺南市,百貨,3851774,4906388830,1273.8
2023年8月,臺南市,其他,2055706,5531364224,2690.74
2023年8月,高雄市,食,6460897,3481589455,538.87
2023年8月,高雄市,衣,371799,959524410,2580.76
2023年8月,高雄市,住,673658,2236170921,3319.45
2023年8月,高雄市,行,3573764,4068566539,1138.45
2023年8月,高雄市,文教康樂,2659536,5260620313,1978.02
2023年8月,高雄市,百貨,6035937,7775634661,1288.22
2023年8月,高雄市,其他,3041540,8771308220,2883.84
2023年8月,屏東縣,食,930146,472733896,508.24
2023年8月,屏東縣,衣,66228,157146433,2372.81
2023年8月,屏東縣,住,112731,359323427,3187.44
2023年8月,屏東縣,行,703740,788158505,1119.96
2023年8月,屏東縣,文教康樂,437689,821056038,1875.89
2023年8月,屏東縣,百貨,947744,1210065699,1276.79
2023年8月,屏東縣,其他,552629,1695330095,3067.75
2023年8月,基隆市,食,873384,428738028,490.89
2023年8月,基隆市,衣,54571,143499978,2629.6
2023年8月,基隆市,住,73440,261948788,3566.84
2023年8月,基隆市,行,472633,484494615,1025.1
2023年8月,基隆市,文教康樂,354518,693653593,1956.61
2023年8月,基隆市,百貨,808769,891412656,1102.18
2023年8月,基隆市,其他,452086,1100154177,2433.51
2023年8月,宜蘭縣,食,706802,333895943,472.4
2023年8月,宜蘭縣,衣,46403,121534331,2619.11
2023年8月,宜蘭縣,住,77460,258001293,3330.77
2023年8月,宜蘭縣,行,422958,473605220,1119.75
2023年8月,宜蘭縣,文教康樂,321983,620979930,1928.61
2023年8月,宜蘭縣,百貨,727325,824482639,1133.58
2023年8月,宜蘭縣,其他,365264,1070205634,2929.95
2023年8月,花蓮縣,食,502121,281742837,561.11
2023年8月,花蓮縣,衣,31753,77223344,2432.0
2023年8月,花蓮縣,住,52497,194065006,3696.69
2023年8月,花蓮縣,行,307674,315125990,1024.22
2023年8月,花蓮縣,文教康樂,215833,400034986,1853.45
2023年8月,花蓮縣,百貨,453286,551700395,1217.11
2023年8月,花蓮縣,其他,242792,680464783,2802.67
2023年8月,臺東縣,食,248913,119388523,479.64
2023年8月,臺東縣,衣,18499,42381922,2291.04
2023年8月,臺東縣,住,27490,93513188,3401.72
2023年8月,臺東縣,行,173003,177757683,1027.48
2023年8月,臺東縣,文教康樂,110835,197282658,1779.97
2023年8月,臺東縣,百貨,229405,277490307,1209.61
2023年8月,臺東縣,其他,116768,344888874,2953.62
2023年8月,澎湖縣,食,109750,50016052,455.73
2023年8月,澎湖縣,衣,8533,21945815,2571.88
2023年8月,澎湖縣,住,14155,48763129,3444.94
2023年8月,澎湖縣,行,71505,94981012,1328.31
2023年8月,澎湖縣,文教康樂,56483,96959357,1716.61
2023年8月,澎湖縣,百貨,114377,127633353,1115.9
2023年8月,澎湖縣,其他,53156,147196978,2769.15
2023年8月,金門縣,食,93739,44932871,479.34
2023年8月,金門縣,衣,6504,15757648,2422.76
2023年8月,金門縣,住,11491,37230557,3239.98
2023年8月,金門縣,行,49873,73530173,1474.35
2023年8月,金門縣,文教康樂,44604,79759933,1788.18
2023年8月,金門縣,百貨,118882,129601239,1090.17
2023年8月,金門縣,其他,43464,110075119,2532.56
2023年8月,連江縣,食,16526,8189725,495.57
2023年8月,連江縣,衣,1084,2671448,2464.44
2023年8月,連江縣,住,1914,5475995,2861.02
2023年8月,連江縣,行,9669,13970001,1444.82
2023年8月,連江縣,文教康樂,8109,16140480,1990.44
2023年8月,連江縣,百貨,16031,18158439,1132.71
2023年8月,連江縣,其他,7773,21281621,2737.89
2023年9月,臺北市,食,12969170,7733325684,596.29
2023年9月,臺北市,衣,612323,2767818979,4520.19
2023年9月,臺北市,住,874141,4392073593,5024.45
2023年9月,臺北市,行,5365617,5739284484,1069.64
2023年9月,臺北市,文教康樂,4266930,12888704834,3020.6
2023年9月,臺北市,百貨,9320276,13602109650,1459.41
2023年9月,臺北市,其他,4343195,14207476444,3271.2
2023年9月,新北市,食,14678572,7345137718,500.4
2023年9月,新北市,衣,773339,2388881598,3089.05
2023年9月,新北市,住,1123595,4008582177,3567.64
2023年9月,新北市,行,6494325,6579041100,1013.04
2023年9月,新北市,文教康樂,5377099,12859264571,2391.49
2023年9月,新北市,百貨,12075524,14841323579,1229.04
2023年9月,新北市,其他,5806676,15751382584,2712.63
2023年9月,桃園市,食,6607447,3202451629,484.67
2023年9月,桃園市,衣,336598,1034578176,3073.63
2023年9月,桃園市,住,534063,1846936269,3458.27
2023年9月,桃園市,行,3256718,3718524282,1141.8
2023年9月,桃園市,文教康樂,2600888,5618033244,2160.04
2023年9月,桃園市,百貨,5251908,7226222864,1375.92
2023年9月,桃園市,其他,2710391,7327690844,2703.55
2023年9月,新竹縣,食,1905446,993101933,521.19
2023年9月,新竹縣,衣,91442,322571417,3527.61
2023年9月,新竹縣,住,153563,607596770,3956.66
2023年9月,新竹縣,行,914326,1130445619,1236.37
2023年9月,新竹縣,文教康樂,806925,1707252269,2115.75
2023年9月,新竹縣,百貨,1466966,2024135169,1379.81
2023年9月,新竹縣,其他,780020,2007687912,2573.89
2023年9月,新竹市,食,1822657,932717221,511.73
2023年9月,新竹市,衣,83227,279976554,3364.01
2023年9月,新竹市,住,144483,582758797,4033.41
2023年9月,新竹市,行,786635,902889761,1147.79
2023年9月,新竹市,文教康樂,620860,1703477066,2743.74
2023年9月,新竹市,百貨,1434289,1959845259,1366.42
2023年9月,新竹市,其他,699226,1831899459,2619.9
2023年9月,苗栗縣,食,923525,440684279,477.18
2023年9月,苗栗縣,衣,56299,164839742,2927.93
2023年9月,苗栗縣,住,88238,292978342,3320.32
2023年9月,苗栗縣,行,593877,649627346,1093.88
2023年9月,苗栗縣,文教康樂,400136,824077247,2059.49
2023年9月,苗栗縣,百貨,781598,1014587279,1298.09
2023年9月,苗栗縣,其他,464013,1161525860,2503.22
2023年9月,臺中市,食,8417177,4552921003,540.91
2023年9月,臺中市,衣,458849,1493121558,3254.06
2023年9月,臺中市,住,709685,2621277954,3693.58
2023年9月,臺中市,行,4264013,4792336412,1123.9
2023年9月,臺中市,文教康樂,2932554,7579121881,2584.48
2023年9月,臺中市,百貨,6844748,10516796473,1536.48
2023年9月,臺中市,其他,3290332,9814281369,2982.76
2023年9月,彰化縣,食,1829391,930047911,508.39
2023年9月,彰化縣,衣,130810,347550449,2656.91
2023年9月,彰化縣,住,180284,568141659,3151.37
2023年9月,彰化縣,行,1203028,1380175311,1147.25
2023年9月,彰化縣,文教康樂,737468,1692029323,2294.38
2023年9月,彰化縣,百貨,1629938,2222563275,1363.59
2023年9月,彰化縣,其他,900461,2553377897,2835.63
2023年9月,南投縣,食,591037,298830524,505.6
2023年9月,南投縣,衣,41248,108979769,2642.06
2023年9月,南投縣,住,58626,195893799,3341.42
2023年9月,南投縣,行,415000,487477068,1174.64
2023年9月,南投縣,文教康樂,304808,554718893,1819.9
2023年9月,南投縣,百貨,539251,704833746,1307.06
2023年9月,南投縣,其他,295507,859611375,2908.94
2023年9月,雲林縣,食,708825,343687863,484.87
2023年9月,雲林縣,衣,56239,139098454,2473.35
2023年9月,雲林縣,住,77835,241649127,3104.63
2023年9月,雲林縣,行,564389,694335483,1230.24
2023年9月,雲林縣,文教康樂,328761,658068856,2001.66
2023年9月,雲林縣,百貨,669846,890873271,1329.97
2023年9月,雲林縣,其他,371480,1068130266,2875.34
2023年9月,嘉義縣,食,504706,242878613,481.23
2023年9月,嘉義縣,衣,38024,98699323,2595.71
2023年9月,嘉義縣,住,54062,160367603,2966.36
2023年9月,嘉義縣,行,418622,481309304,1149.75
2023年9月,嘉義縣,文教康樂,234229,448179593,1913.42
2023年9月,嘉義縣,百貨,506154,672084173,1327.83
2023年9月,嘉義縣,其他,271305,807472459,2976.25
2023年9月,嘉義市,食,520655,258108073,495.74
2023年9月,嘉義市,衣,34768,102885630,2959.2
2023年9月,嘉義市,住,53697,179135407,3336.04
2023年9月,嘉義市,行,315096,366124067,1161.94
2023年9月,嘉義市,文教康樂,202470,480650156,2373.93
2023年9月,嘉義市,百貨,504490,736495267,1459.88
2023年9月,嘉義市,其他,245760,721086286,2934.11
2023年9月,臺南市,食,3798229,1859794754,489.65
2023年9月,臺南市,衣,239708,645884433,2694.46
2023年9月,臺南市,住,423979,1333586869,3145.41
2023年9月,臺南市,行,2304440,2653629261,1151.53
2023年9月,臺南市,文教康樂,1490639,3487707962,2339.74
2023年9月,臺南市,百貨,3632789,4686127223,1289.95
2023年9月,臺南市,其他,1874706,5177963189,2762.01
2023年9月,高雄市,食,6145442,3390325487,551.68
2023年9月,高雄市,衣,359868,1033737960,2872.55
2023年9月,高雄市,住,640393,2141967222,3344.77
2023年9月,高雄市,行,3485763,3926316153,1126.39
2023年9月,高雄市,文教康樂,2478084,5437845527,2194.37
2023年9月,高雄市,百貨,5739295,8202012997,1429.1
2023年9月,高雄市,其他,2798373,8227906577,2940.25
2023年9月,屏東縣,食,881130,452228941,513.24
2023年9月,屏東縣,衣,64199,158405162,2467.41
2023年9月,屏東縣,住,105290,326555065,3101.48
2023年9月,屏東縣,行,684143,767770435,1122.24
2023年9月,屏東縣,文教康樂,417497,836129386,2002.72
2023年9月,屏東縣,百貨,886449,1171489371,1321.55
2023年9月,屏東縣,其他,504445,1580211923,3132.58
2023年9月,基隆市,食,852564,414373268,486.03
2023年9月,基隆市,衣,53377,151075177,2830.34
2023年9月,基隆市,住,70069,242187250,3456.41
2023年9月,基隆市,行,471738,476736116,1010.6
2023年9月,基隆市,文教康樂,351101,729342493,2077.3
2023年9月,基隆市,百貨,770192,872326697,1132.61
2023年9月,基隆市,其他,415874,1046754686,2517.0
2023年9月,宜蘭縣,食,673927,312008383,462.97
2023年9月,宜蘭縣,衣,45783,134974810,2948.14
2023年9月,宜蘭縣,住,72157,240389997,3331.49
2023年9月,宜蘭縣,行,415341,463651953,1116.32
2023年9月,宜蘭縣,文教康樂,297726,639168936,2146.84
2023年9月,宜蘭縣,百貨,667458,803498037,1203.82
2023年9月,宜蘭縣,其他,332156,969331127,2918.3
2023年9月,花蓮縣,食,461498,257782203,558.58
2023年9月,花蓮縣,衣,28274,73368222,2594.9
2023年9月,花蓮縣,住,47675,164806940,3456.88
2023年9月,花蓮縣,行,298165,306523841,1028.03
2023年9月,花蓮縣,文教康樂,202982,390184122,1922.26
2023年9月,花蓮縣,百貨,425846,495094279,1162.61
2023年9月,花蓮縣,其他,217594,633465383,2911.23
2023年9月,臺東縣,食,232129,109103171,470.01
2023年9月,臺東縣,衣,17288,39750406,2299.31
2023年9月,臺東縣,住,25064,84930327,3388.54
2023年9月,臺東縣,行,167312,167972495,1003.95
2023年9月,臺東縣,文教康樂,105574,205401125,1945.57
2023年9月,臺東縣,百貨,213814,247291197,1156.57
2023年9月,臺東縣,其他,105932,322964991,3048.8
2023年9月,澎湖縣,食,103260,48691116,471.54
2023年9月,澎湖縣,衣,7687,20231558,2631.92
2023年9月,澎湖縣,住,12819,42819130,3340.29
2023年9月,澎湖縣,行,68122,83176119,1220.99
2023年9月,澎湖縣,文教康樂,53581,88693076,1655.31
2023年9月,澎湖縣,百貨,105447,116963910,1109.22
2023年9月,澎湖縣,其他,46410,128628576,2771.57
2023年9月,金門縣,食,88836,45596102,513.26
2023年9月,金門縣,衣,6122,13843929,2261.34
2023年9月,金門縣,住,10865,35477195,3265.27
2023年9月,金門縣,行,46681,63028234,1350.19
2023年9月,金門縣,文教康樂,41388,76691568,1852.99
2023年9月,金門縣,百貨,110765,115462494,1042.41
2023年9月,金門縣,其他,39265,103684092,2640.62
2023年9月,連江縣,食,16608,13049599,785.74
2023年9月,連江縣,衣,988,2168228,2194.56
2023年9月,連江縣,住,1771,4674268,2639.34
2023年9月,連江縣,行,8788,11150827,1268.87
2023年9月,連江縣,文教康樂,8430,14499550,1719.99
2023年9月,連江縣,百貨,14940,16421110,1099.14
2023年9月,連江縣,其他,7193,17014896,2365.48
2023年10月,臺北市,食,13240883,7580340904,572.5
2023年10月,臺北市,衣,660949,3038807470,4597.64
2023年10月,臺北市,住,925391,4720555945,5101.15
2023年10月,臺北市,行,5365788,6049511909,1127.42
2023年10月,臺北市,文教康樂,4397883,11809816886,2685.34
2023年10月,臺北市,百貨,9701208,15548194875,1602.71
2023年10月,臺北市,其他,4621294,15897999892,3440.16
2023年10月,新北市,食,14885656,7137292325,479.47
2023年10月,新北市,衣,842592,2699112128,3203.34
2023年10月,新北市,住,1181089,4259613234,3606.51
2023年10月,新北市,行,6564424,6966660534,1061.28
2023年10月,新北市,文教康樂,5573862,11976058993,2148.61
2023年10月,新北市,百貨,12567956,16916622339,1346.01
2023年10月,新北市,其他,6247794,17728925383,2837.63
2023年10月,桃園市,食,6729774,3104005074,461.23
2023年10月,桃園市,衣,375460,1200310946,3196.91
2023年10月,桃園市,住,561377,1944168280,3463.21
2023年10月,桃園市,行,3327853,3846462633,1155.84
2023年10月,桃園市,文教康樂,2750248,5492323878,1997.03
2023年10月,桃園市,百貨,5481553,8145575612,1486.0
2023年10月,桃園市,其他,2967252,8374227296,2822.22
2023年10月,新竹縣,食,1940340,961139369,495.35
2023年10月,新竹縣,衣,102712,373311886,3634.55
2023年10月,新竹縣,住,161469,651176850,4032.83
2023年10月,新竹縣,行,926724,1140682264,1230.88
2023年10月,新竹縣,文教康樂,925072,1624174805,1755.73
2023年10月,新竹縣,百貨,1526415,2152698543,1410.3
2023年10月,新竹縣,其他,850305,2307157882,2713.33
2023年10月,新竹市,食,1845677,902187609,488.81
2023年10月,新竹市,衣,93192,351294229,3769.57
2023年10月,新竹市,住,151420,607785492,4013.9
2023年10月,新竹市,行,798869,972790278,1217.71
2023年10月,新竹市,文教康樂,629215,1609882903,2558.56
2023年10月,新竹市,百貨,1495268,2193613107,1467.04
2023年10月,新竹市,其他,768624,2057027758,2676.25
2023年10月,苗栗縣,食,931594,421604931,452.56
2023年10月,苗栗縣,衣,62080,188879676,3042.52
2023年10月,苗栗縣,住,92527,304772745,3293.88
2023年10月,苗栗縣,行,598670,678510895,1133.36
2023年10月,苗栗縣,文教康樂,406770,775299043,1905.99
2023年10月,苗栗縣,百貨,813327,1068925915,1314.26
2023年10月,苗栗縣,其他,506072,1300357068,2569.51
2023年10月,臺中市,食,8667783,4408958399,508.66
2023年10月,臺中市,衣,499576,1664273636,3331.37
2023年10月,臺中市,住,748514,2777636784,3710.87
2023年10月,臺中市,行,4344934,4973799892,1144.74
2023年10月,臺中市,文教康樂,2991058,7360016077,2460.67
2023年10月,臺中市,百貨,7153876,10480388379,1464.99
2023年10月,臺中市,其他,3618367,11173477446,3087.99
2023年10月,彰化縣,食,1872534,895616336,478.29
2023年10月,彰化縣,衣,142434,395314659,2775.42
2023年10月,彰化縣,住,191145,607634285,3178.92
2023年10月,彰化縣,行,1235802,1437661117,1163.34
2023年10月,彰化縣,文教康樂,755483,1617214670,2140.64
2023年10月,彰化縣,百貨,1709520,2277064137,1331.99
2023年10月,彰化縣,其他,997666,3025822380,3032.9
2023年10月,南投縣,食,604752,282295844,466.8
2023年10月,南投縣,衣,44741,112413274,2512.53
2023年10月,南投縣,住,62338,203180289,3259.33
2023年10月,南投縣,行,427035,490296342,1148.14
2023年10月,南投縣,文教康樂,357359,579353950,1621.21
2023年10月,南投縣,百貨,561823,723151286,1287.15
2023年10月,南投縣,其他,328400,967766831,2946.91
2023年10月,雲林縣,食,742869,331578901,446.35
2023年10月,雲林縣,衣,62771,167537067,2669.02
2023年10月,雲林縣,住,80756,250840511,3106.15
2023年10月,雲林縣,行,584745,710349125,1214.8
2023年10月,雲林縣,文教康樂,384932,631788021,1641.3
2023年10月,雲林縣,百貨,702608,925138165,1316.72
2023年10月,雲林縣,其他,412702,1195678335,2897.2
2023年10月,嘉義縣,食,523518,231787852,442.75
2023年10月,嘉義縣,衣,41629,108503180,2606.43
2023年10月,嘉義縣,住,56601,167222099,2954.4
2023年10月,嘉義縣,行,433386,500619282,1155.13
2023年10月,嘉義縣,文教康樂,237691,424069015,1784.12
2023年10月,嘉義縣,百貨,531079,722874134,1361.14
2023年10月,嘉義縣,其他,299124,891702408,2981.05
2023年10月,嘉義市,食,540745,252360955,466.69
2023年10月,嘉義市,衣,37991,111300122,2929.64
2023年10月,嘉義市,住,55899,190067987,3400.2
2023年10月,嘉義市,行,325811,379324226,1164.25
2023年10月,嘉義市,文教康樂,204841,461524409,2253.09
2023年10月,嘉義市,百貨,530133,816229998,1539.67
2023年10月,嘉義市,其他,270002,814387112,3016.23
